flight_id,seat_no,ticket_no,fare_conditions,flightamount,countseats,scheduled_departure,actual_departure,departure_airport,scheduled_arrival,actual_arrival,arrival_airport,flighttime,status,aircraft_code,model
136320,1D,5435489651   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,6D,5435172482   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,12C,5435172464   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,2D,5434147759   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,9D,5432351852   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,5A,5434147757   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,14B,5435172465   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,2C,5432351976   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,13F,5432351969   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,19F,5432052232   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,8E,5432333947   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,23E,5432351971   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,11B,5435172472   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,4E,5432351818   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,12D,5432351903   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,3C,5432352012   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,22E,5432333968   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,2A,5435172480   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,21D,5435172483   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,20C,5434147755   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,17B,5432333920   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,16E,5435172474   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,14C,5435172479   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,22B,5432351727   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,4A,5434147753   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,7E,5435489652   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,2F,5432351555   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,13E,5432351964   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,9C,5432351774   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,17E,5434147758   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,19B,5435172475   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,6C,5432351793   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,14D,5435172471   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,18D,5432052234   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,10E,5432333944   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,15F,5432333923   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,16F,5432351908   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,13D,5432351975   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,4B,5435172489   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,1C,5435172463   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,19E,5432352098   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,8F,5432352013   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,6E,5432333975   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,21E,5432351644   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,7D,5432351845   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,12F,5432352099   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,23B,5432333937   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,9F,5432333934   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,22D,5432351909   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,8D,5432351724   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,14F,5434147750   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,18C,5432333945   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,22C,5435489653   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,21C,5432351697   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,8A,5435172485   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,18B,5434147752   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,11E,5432351798   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,8C,5432351968   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,6B,5432351775   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,13C,5435172481   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,15A,5432351967   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,17F,5432333887   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,9A,5432333940   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,17D,5435172478   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,11F,5434147754   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,7C,5432333943   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,19C,5432352064   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,3F,5435172476   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,15B,5432351965   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,6F,5432351778   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,12E,5435172490   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,3D,5434147756   ,Business,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,23A,5432351643   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,8B,5432351556   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,6A,5432351817   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,11D,5435489654   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,22F,5432351868   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,5C,5432351777   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136320,20D,5435172466   ,Economy,1544400.00,130,2017-02-19T10:05:00Z,2017-02-19T10:05:00Z,AAQ,2017-02-19T11:45:00Z,2017-02-19T11:45:00Z,SVO,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,15D,5435172113   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,13C,5435172120   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,7E,5434147594   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,2C,5432333722   ,Business,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,23D,5435172109   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,16A,5432351306   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,12F,5432351266   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,5F,5435489602   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,19B,5432351305   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,23B,5435172103   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,1D,5432351322   ,Business,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,15C,5432351326   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,10D,5435172121   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,7C,5432351282   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,21D,5432351206   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,9F,5432351214   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,5C,5432333777   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,20F,5432351410   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,9D,5435489601   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
136322,13A,5432333748   ,Economy,1567600.00,130,2017-02-06T10:05:00Z,2017-02-06T10:11:00Z,AAQ,2017-02-06T11:45:00Z,2017-02-06T11:52:00Z,SVO,0 years 0 mons 0 days 1 hours 41 mins 0.00 secs,Arrived,733,Boeing 737-300
